id,client_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
4840,1435,Visa,Debit,09/2023,YES,2,$34818,09/2012,2012,No
2360,1435,Visa,Debit,10/2020,YES,2,$38837,03/2016,2016,No
4294,1435,Mastercard,Credit,03/2024,YES,2,$23500,08/2009,2020,No
1343,1683,Mastercard,Debit,06/2020,YES,1,$13014,02/2014,2014,No
5044,1683,Amex,Credit,05/2023,YES,2,$5500,10/2006,2017,No
4697,1683,Visa,Debit,03/2020,YES,2,$5949,09/2008,2008,No
4698,727,Visa,Credit,11/2023,YES,2,$10700,09/2008,2010,No
3808,727,Mastercard,Debit,04/2022,YES,1,$12451,07/2007,2008,No
1920,727,Visa,Credit,04/2024,YES,2,$6700,02/2020,2020,No
4295,727,Mastercard,Debit,04/2018,YES,1,$19086,08/2009,2011,No
2665,727,Visa,Credit,05/2021,YES,2,$9700,04/2010,2016,No
5896,1150,Mastercard,Credit,09/2008,YES,2,$17200,12/2007,2010,No
4672,1150,Mastercard,Debit,06/2015,YES,2,$29486,09/2008,2008,No
1225,1150,Mastercard,Credit,04/2023,YES,2,$9700,02/2010,2011,No
4856,1150,Mastercard,Debit,07/2022,YES,2,$20111,09/2013,2013,No
2551,1150,Visa,Credit,10/2021,YES,1,$13200,04/2007,2014,No
4484,332,Visa,Debit,07/2020,YES,1,$29728,08/2019,2019,No
5816,332,Mastercard,Credit,10/2024,NO,1,$7900,12/2004,2012,No
1198,332,Visa,Debit,07/2023,YES,2,$12106,02/2009,2009,No
253,332,Visa,Debit,01/2013,YES,1,$7452,01/2010,2018,No
1656,487,Mastercard,Debit,07/2021,YES,1,$28281,02/2020,2020,No
2835,487,Visa,Credit,11/2013,YES,2,$11400,05/2002,2014,No
2024,487,Mastercard,Debit,08/2024,YES,1,$28790,03/2001,2009,No
2007,735,Visa,Credit,03/2010,YES,1,$15700,03/1997,2013,No
5431,735,Mastercard,Debit,09/2023,YES,1,$34075,11/2005,2008,No
4651,735,Visa,Credit,04/2012,YES,2,$18600,09/2007,2008,No
1335,137,Amex,Credit,05/2024,YES,2,$9700,02/2014,2014,No
5442,137,Visa,Debit,09/2022,YES,2,$13352,11/2005,2012,No
6114,137,Visa,Debit,03/2024,YES,1,$28179,12/2015,2015,No
5897,570,Mastercard,Debit,01/2024,YES,1,$19132,12/2007,2014,No
4063,1121,Visa,Debit,10/2019,YES,1,$31535,07/2017,2017,No
1372,1121,Mastercard,Debit,01/2018,YES,1,$51951,02/2017,2017,No
5511,1121,Visa,Credit,09/2020,YES,1,$23400,11/2007,2008,No
5817,1121,Mastercard,Debit,08/2020,YES,2,$4130,12/2004,2015,No
3777,1121,Mastercard,Credit,10/2011,YES,1,$11500,07/2006,2010,No
4920,860,Visa,Credit,09/2020,YES,2,$22100,09/2018,2018,No
5412,860,Mastercard,Debit,11/2010,YES,1,$34722,11/2004,2010,No
3534,860,Visa,Debit,12/2011,YES,1,$21885,06/2011,2011,No
5782,860,Mastercard,Debit,07/2020,YES,2,$39870,12/2002,2003,No
5733,518,Visa,Credit,07/2021,YES,2,$5900,11/2017,2017,No
3429,1203,Mastercard,Debit (Prepaid),03/2023,YES,2,$70,06/2009,2009,No
2302,944,Mastercard,Debit,03/2023,YES,2,$66930,03/2012,2012,No
372,944,Mastercard,Debit,05/2020,YES,2,$72274,01/2018,2018,No
2828,944,Mastercard,Debit,09/2020,YES,2,$130971,05/2002,2010,No
1921,944,Visa,Debit,11/2024,YES,1,$52717,02/2020,2020,No
3500,944,Visa,Credit,12/2021,NO,1,$25500,06/2010,2012,No
5550,944,Visa,Debit,10/2017,YES,2,$42541,11/2008,2012,No
1657,388,Mastercard,Debit,04/2022,NO,1,$5456,02/2020,2020,No
5692,388,Visa,Debit,04/2014,NO,1,$12606,11/2013,2013,No
3975,741,Mastercard,Debit,08/2020,YES,2,$20174,07/2011,2011,No
6007,1737,Mastercard,Debit,01/2023,YES,1,$20090,12/2010,2011,No
1096,1737,Visa,Debit,03/2021,YES,1,$11906,02/2006,2009,No
3618,1737,Mastercard,Debit,01/2022,YES,1,$27888,06/2017,2017,No
5756,1737,Mastercard,Debit,04/2024,YES,1,$24132,12/1998,2008,No
3319,1709,Mastercard,Debit,12/2023,YES,2,$13461,06/2006,2010,No
5478,1018,Amex,Credit,08/2009,NO,1,$9900,11/2007,2009,No
2393,1018,Mastercard,Debit,11/2009,YES,2,$4252,04/1994,2019,No
3022,1018,Visa,Credit,12/2020,YES,2,$9800,05/2009,2011,No
4077,1018,Mastercard,Debit,07/2019,YES,2,$16732,07/2019,2019,No
1922,1018,Visa,Debit,01/2023,YES,1,$13609,02/2020,2020,No
5970,1018,Mastercard,Debit,05/2013,YES,2,$17804,12/2009,2009,No
3911,275,Visa,Credit,05/2023,YES,2,$6200,07/2009,2010,No
63,275,Visa,Debit,04/2023,YES,1,$30891,01/2004,2011,No
2769,275,Mastercard,Debit,01/2024,YES,1,$31873,04/2017,2017,No
3036,275,Amex,Credit,07/2024,YES,2,$15600,05/2010,2019,No
3893,1367,Mastercard,Debit (Prepaid),12/2022,YES,1,$110,07/2009,2012,No
2053,1367,Visa,Debit,05/2024,YES,2,$17405,03/2003,2003,No
865,1367,Visa,Debit (Prepaid),12/2022,YES,2,$58,01/2020,2020,No
4643,1367,Mastercard,Credit,10/2011,YES,1,$9200,09/2007,2007,No
1923,1965,Visa,Credit,02/2020,YES,2,$11200,02/2020,2020,No
4917,284,Mastercard,Debit,12/2018,YES,1,$23206,09/2018,2018,No
4347,284,Visa,Debit,04/2020,YES,2,$35684,08/2010,2012,No
5726,284,Mastercard,Debit (Prepaid),11/2016,NO,1,$76,11/2016,2016,No
86,284,Visa,Debit,07/2023,YES,2,$18270,01/2005,2011,No
2931,79,Mastercard,Debit,12/2020,YES,2,$6588,05/2007,2011,No
2671,79,Amex,Credit,03/2021,YES,2,$12200,04/2011,2011,No
1924,79,Visa,Debit,09/2022,YES,1,$23083,02/2020,2020,No
5569,79,Mastercard,Debit,02/2022,YES,1,$21497,11/2009,2009,No
3320,1515,Mastercard,Debit (Prepaid),02/2021,YES,3,$29,06/2006,2012,No
5199,1515,Mastercard,Debit,07/2022,YES,2,$20165,10/2010,2012,No
5557,1515,Discover,Credit,05/2022,YES,2,$16300,11/2009,2011,No
5558,1515,Discover,Credit,03/2020,YES,1,$11100,11/2009,2010,No
2336,1515,Visa,Credit,08/2023,YES,2,$7700,03/2014,2014,No
3712,1934,Mastercard,Credit,01/2023,YES,2,$6000,07/2004,2010,No
1658,9,Mastercard,Debit,04/2023,YES,1,$2049,02/2020,2020,No
1418,9,Amex,Credit,12/2022,NO,1,$7600,02/2020,2020,No
621,9,Mastercard,Debit,01/2024,YES,1,$14670,01/2020,2020,No
4431,1964,Mastercard,Credit,01/2017,YES,2,$11600,08/2014,2014,No
2752,1964,Visa,Debit,04/2016,YES,1,$14960,04/2015,2015,No
2508,1964,Mastercard,Credit,09/2021,YES,2,$9600,04/2006,2015,No
5898,1964,Mastercard,Debit,10/2020,YES,2,$17367,12/2007,2007,No
3321,982,Mastercard,Debit,04/2013,YES,1,$21358,06/2006,2010,No
3824,982,Visa,Credit,09/2022,YES,1,$16900,07/2007,2010,No
3713,982,Mastercard,Credit,09/2022,YES,2,$8500,07/2004,2009,No
4699,982,Visa,Debit,04/2013,YES,1,$28431,09/2008,2008,No
1148,1676,Mastercard,Debit,07/2020,YES,2,$77,02/2008,2016,No
134,1676,Mastercard,Debit,08/2024,YES,1,$17360,01/2007,2010,No
5158,1676,Mastercard,Debit,09/2021,YES,2,$4055,10/2009,2017,No
1020,1519,Mastercard,Debit,09/2023,YES,2,$14216,02/2003,2010,No
2452,1519,Visa,Debit,12/2023,NO,2,$19037,04/2003,2011,No
4210,1519,Mastercard,Debit,01/2020,YES,1,$16028,08/2007,2011,No
2476,1519,Discover,Credit,08/2010,YES,1,$14200,04/2005,2011,No
4626,1098,Visa,Debit,07/2023,YES,1,$12640,09/2006,2009,No
2253,1098,Mastercard,Debit,02/2020,YES,2,$16868,03/2010,2010,No
1320,1098,Mastercard,Debit,11/2022,YES,1,$11121,02/2013,2013,No
5179,1098,Visa,Credit,10/2020,YES,1,$10000,10/2009,2010,No
2424,554,Visa,Debit (Prepaid),07/2020,YES,2,$56,04/2001,2011,No
2308,554,Visa,Debit,01/2021,YES,2,$27376,03/2012,2012,No
6070,554,Mastercard,Debit,07/2019,YES,2,$32676,12/2012,2012,No
3912,554,Visa,Debit,04/2021,NO,1,$25658,07/2009,2009,No
4275,554,Visa,Credit,05/2018,NO,2,$22800,08/2008,2011,No
1659,596,Mastercard,Credit,06/2023,YES,2,$10700,02/2020,2020,No
2753,596,Visa,Credit,02/2021,YES,2,$5100,04/2015,2015,No
1925,596,Visa,Credit,01/2022,NO,1,$7200,02/2020,2020,No
5985,170,Visa,Debit,03/2020,YES,1,$16740,12/2009,2011,No
866,170,Visa,Debit,02/2020,YES,1,$13841,01/2020,2020,No
4841,170,Visa,Debit,12/2022,YES,1,$15638,09/2012,2012,No
3340,170,Amex,Credit,05/2022,YES,1,$11400,06/2007,2007,No
1344,794,Mastercard,Debit,09/2022,YES,1,$12501,02/2014,2014,No
4432,794,Mastercard,Debit (Prepaid),01/2023,YES,1,$71,08/2014,2014,No
3430,794,Mastercard,Debit,01/2011,YES,2,$11164,06/2009,2010,No
4306,1697,Visa,Debit,09/2021,YES,2,$8365,08/2009,2009,No
3023,1697,Visa,Debit,12/2021,YES,2,$17104,05/2009,2010,No
1101,1697,Amex,Credit,12/2013,YES,1,$2100,02/2007,2009,No
73,1697,Mastercard,Debit,04/2006,YES,1,$13634,01/2005,2011,No
2746,1697,Mastercard,Debit (Prepaid),09/2020,YES,1,$63,04/2015,2015,No
3295,1697,Mastercard,Debit,01/2023,YES,2,$18721,06/2005,2009,No
3268,573,Amex,Credit,09/2023,YES,2,$3400,06/2004,2008,No
1660,1715,Mastercard,Debit,11/2021,NO,1,$6824,02/2020,2020,No
1926,1607,Visa,Credit,10/2022,YES,1,$20700,02/2020,2020,No
2891,1026,Visa,Credit,05/2018,NO,1,$6200,05/2005,2013,No
983,1026,Visa,Debit (Prepaid),04/2021,YES,2,$31,02/2000,2014,No
5398,1026,Visa,Credit,08/2021,YES,1,$1000,11/2003,2009,No
2870,1026,Visa,Debit (Prepaid),10/2023,YES,2,$77,05/2004,2007,No
622,1892,Mastercard,Debit (Prepaid),06/2023,YES,2,$31,01/2020,2020,No
867,1892,Visa,Debit,06/2020,YES,1,$318,01/2020,2020,No
1927,402,Visa,Debit,04/2023,NO,1,$20709,02/2020,2020,No
2536,402,Mastercard,Debit,10/2022,YES,2,$20230,04/2007,2010,No
2698,402,Mastercard,Debit,10/2023,YES,2,$14749,04/2012,2012,No
970,1628,Mastercard,Debit,09/2022,YES,3,$9171,02/1999,2005,No
6082,1628,Amex,Credit,05/2018,YES,2,$17400,12/2013,2013,No
3349,553,Mastercard,Debit,10/2023,NO,2,$14475,06/2007,2009,No
1114,1551,Mastercard,Debit,12/2020,YES,2,$15967,02/2007,2009,No
2389,1551,Visa,Debit,08/2024,YES,1,$12250,03/2019,2019,No
5590,1551,Visa,Debit (Prepaid),04/2024,YES,2,$63,11/2009,2009,No
2537,1551,Mastercard,Debit (Prepaid),08/2023,YES,2,$66,04/2007,2010,No
2988,1551,Visa,Credit,09/2022,YES,1,$8500,05/2008,2014,No
4001,1672,Mastercard,Debit (Prepaid),01/2024,NO,1,$65,07/2012,2012,No
1451,1672,Discover,Credit,02/2020,YES,2,$16100,02/2020,2020,No
623,1672,Mastercard,Debit,12/2020,YES,1,$3313,01/2020,2020,No
868,426,Visa,Credit,01/2020,YES,1,$10400,01/2020,2020,No
1661,426,Mastercard,Debit,06/2021,NO,2,$2117,02/2020,2020,No
869,426,Visa,Debit,02/2020,YES,1,$11265,01/2020,2020,No
624,426,Mastercard,Debit,02/2021,YES,3,$5618,01/2020,2020,No
5184,1135,Amex,Credit,06/2022,YES,2,$20800,10/2010,2013,No
1419,1135,Amex,Credit,11/2020,YES,3,$11700,02/2020,2020,No
870,1135,Visa,Debit,06/2022,YES,1,$33028,01/2020,2020,No
6093,1135,Visa,Debit,04/2024,YES,1,$19830,12/2013,2013,No
4037,1135,Mastercard,Debit,02/2019,YES,1,$22482,07/2015,2015,No
4977,1135,Visa,Credit,08/2023,YES,1,$22400,10/2002,2010,No
3081,1135,Visa,Debit (Prepaid),10/2024,YES,1,$62,05/2010,2012,No
3809,1420,Mastercard,Debit,01/2008,YES,2,$27723,07/2007,2010,No
4258,1420,Mastercard,Credit,03/2023,NO,1,$31800,08/2008,2012,No
1180,1420,Mastercard,Debit,03/2018,YES,1,$16028,02/2009,2009,No
3676,1420,Mastercard,Debit,01/2021,YES,2,$25411,07/2002,2013,No
337,1589,Visa,Debit,10/2023,NO,1,$11912,01/2014,2014,No
4913,1589,Mastercard,Debit,12/2024,YES,2,$13064,09/2017,2017,No
5306,1589,Mastercard,Debit,10/2016,YES,2,$8912,10/2015,2015,No
1149,1002,Mastercard,Debit,01/2020,YES,2,$15962,02/2008,2013,No
1069,1411,Visa,Credit,11/2020,YES,1,$18200,02/2005,2014,No
3778,1411,Mastercard,Debit,08/2016,YES,2,$3450,07/2006,2014,No
4700,1411,Visa,Debit,05/2021,YES,1,$3450,09/2008,2016,No
5761,1411,Mastercard,Debit,11/2023,YES,1,$39598,12/1999,2006,No
1368,1654,Mastercard,Debit,01/2022,YES,1,$36502,02/2016,2016,No
2915,1654,Visa,Credit,10/2023,YES,1,$14900,05/2006,2014,No
5257,1654,Mastercard,Credit,09/2020,YES,1,$11800,10/2012,2012,No
1200,1654,Amex,Credit,06/2024,YES,1,$14000,02/2010,2012,No
4276,1654,Visa,Credit,05/2022,YES,2,$16000,08/2008,2009,No
2189,1330,Mastercard,Debit,10/2022,YES,2,$32557,03/2008,2008,No
6045,1330,Mastercard,Debit,02/2021,NO,1,$21820,12/2011,2011,No
4579,1330,Mastercard,Debit,06/2024,YES,2,$14448,09/2005,2011,No
5123,790,Mastercard,Debit,08/2022,YES,2,$19038,10/2008,2010,No
3350,790,Mastercard,Debit,03/2012,YES,1,$23632,06/2007,2009,No
3275,552,Mastercard,Debit,12/2022,YES,2,$18627,06/2004,2010,No
3641,139,Mastercard,Debit (Prepaid),08/2021,YES,1,$86,06/2019,2019,No
5705,139,Visa,Debit,12/2014,YES,1,$18944,11/2014,2014,No
87,139,Visa,Debit,08/2022,YES,1,$20962,01/2005,2011,No
3276,139,Mastercard,Debit (Prepaid),02/2016,YES,1,$86,06/2004,2006,No
6104,1280,Amex,Credit,10/2021,NO,2,$6000,12/2015,2015,No
3604,883,Amex,Credit,02/2020,YES,1,$12500,06/2016,2016,No
5302,359,Amex,Credit,04/2020,YES,1,$17200,10/2015,2015,No
2331,359,Mastercard,Debit,01/2015,YES,1,$31163,03/2014,2014,No
3567,359,Mastercard,Debit (Prepaid),05/2024,YES,1,$59,06/2013,2013,No
2489,359,Mastercard,Credit,06/2024,NO,1,$13500,04/2005,2009,No
3024,1921,Visa,Credit,05/2022,YES,2,$8900,05/2009,2010,No
3810,1921,Mastercard,Credit,12/2024,YES,1,$2900,07/2007,2012,No
1181,1921,Mastercard,Debit (Prepaid),04/2020,YES,2,$89,02/2009,2009,No
5137,651,Visa,Credit,09/2023,YES,2,$5200,10/2008,2009,No
5570,557,Mastercard,Debit,04/2022,YES,2,$6090,11/2009,2011,No
338,1071,Visa,Debit,11/2020,YES,1,$31072,01/2014,2014,No
1420,1071,Amex,Credit,06/2023,YES,2,$11200,02/2020,2020,No
1662,1071,Mastercard,Debit (Prepaid),02/2020,YES,1,$38,02/2020,2020,No
74,1175,Mastercard,Debit,11/2010,YES,2,$10670,01/2005,2009,No
5067,1175,Visa,Credit,02/2024,YES,2,$5900,10/2006,2014,No
4904,1175,Amex,Credit,09/2017,YES,2,$7600,09/2017,2017,No
5341,1175,Mastercard,Debit (Prepaid),05/2022,YES,1,$95,10/2019,2019,No
2132,1175,Visa,Credit,04/2023,NO,1,$5100,03/2006,2006,No
4627,1175,Visa,Debit,12/2020,YES,1,$1753,09/2006,2012,No
116,1175,Visa,Debit,03/2024,YES,2,$8427,01/2006,2014,No
5914,1936,Visa,Debit,09/2014,YES,1,$27006,12/2007,2007,No
3006,1936,Mastercard,Debit,08/2023,YES,1,$34348,05/2009,2010,No
5531,1936,Mastercard,Debit,12/2008,YES,1,$25659,11/2008,2011,No
2264,1936,Visa,Credit,08/2020,YES,2,$14500,03/2010,2010,No
5551,1936,Visa,Credit,09/2024,YES,1,$16400,11/2008,2008,No
3825,182,Visa,Debit,09/2020,YES,2,$9418,07/2007,2007,No
980,182,Mastercard,Debit,07/2000,YES,1,$20677,02/2000,2011,No
5532,468,Mastercard,Debit,08/2021,YES,1,$21900,11/2008,2011,No
4705,468,Amex,Credit,08/2024,NO,2,$13100,09/2009,2009,No
3450,1651,Visa,Credit,06/2022,YES,2,$25400,06/2009,2012,No
4181,1651,Mastercard,Debit,02/2011,YES,2,$21177,08/2006,2007,No
1663,1714,Mastercard,Credit,06/2022,YES,1,$20700,02/2020,2020,No
1421,1714,Amex,Credit,04/2024,YES,2,$12600,02/2020,2020,No
5533,1839,Mastercard,Debit,12/2008,NO,2,$15122,11/2008,2010,No
339,1585,Visa,Debit,08/2023,NO,1,$14708,01/2014,2014,No
2721,1585,Visa,Debit,03/2022,YES,2,$19197,04/2013,2013,No
6103,1585,Mastercard,Debit,04/2022,YES,1,$14830,12/2014,2014,No
4498,1245,Mastercard,Debit,10/2021,YES,1,$6631,09/1999,2012,No
6008,1245,Mastercard,Debit,08/2024,YES,1,$13910,12/2010,2016,No
4873,1245,Mastercard,Credit,05/2024,YES,2,$6900,09/2014,2014,No
5347,1245,Mastercard,Debit,10/2020,YES,1,$19955,11/1994,2007,No
5675,1245,Mastercard,Debit (Prepaid),08/2024,YES,2,$66,11/2012,2012,No
3451,1245,Visa,Credit,04/2024,YES,1,$9900,06/2009,2009,No
4759,732,Discover,Credit,01/2012,YES,1,$9200,09/2010,2010,No
5200,732,Mastercard,Debit,05/2022,YES,1,$9420,10/2010,2012,No
1115,732,Mastercard,Debit (Prepaid),05/2021,NO,2,$49,02/2007,2011,No
5948,732,Visa,Debit,04/2020,YES,2,$18535,12/2008,2008,No
5220,732,Visa,Debit,09/2023,YES,1,$10104,10/2010,2015,No
46,732,Visa,Debit (Prepaid),11/2022,YES,2,$63,01/2003,2010,No
625,342,Mastercard,Debit,09/2022,YES,1,$61407,01/2020,2020,No
2303,476,Mastercard,Credit,12/2014,YES,3,$10100,03/2012,2012,No
1070,476,Visa,Debit,06/2024,YES,2,$31535,02/2005,2009,No
5684,476,Mastercard,Debit,08/2015,YES,1,$21282,11/2013,2013,No
2666,164,Visa,Credit,03/2022,YES,1,$5100,04/2010,2011,No
3210,164,Mastercard,Debit,02/2020,YES,1,$14103,06/1999,2008,No
3748,164,Visa,Debit,07/2022,YES,2,$21847,07/2005,2011,No
5272,164,Mastercard,Debit,09/2020,YES,1,$28425,10/2013,2013,No
871,539,Visa,Debit,02/2020,YES,1,$4087,01/2020,2020,No
3648,40,Amex,Credit,09/2023,YES,2,$8200,07/1998,2011,No
2437,40,Visa,Debit,09/2021,YES,2,$1462,04/2002,2013,No
1289,40,Visa,Debit (Prepaid),07/2021,YES,2,$58,02/2011,2011,No
2011,40,Mastercard,Debit,03/2011,YES,2,$142,03/1999,2014,No
4400,1,Visa,Debit,01/2017,YES,1,$18105,08/2012,2012,No
3682,1,Visa,Credit,04/2014,YES,1,$10900,07/2002,2013,No
4652,1,Visa,Credit,12/2021,NO,1,$12800,09/2007,2011,No
288,272,Visa,Debit,03/2020,YES,1,$2670,01/2011,2011,No
3120,272,Mastercard,Credit,10/2018,YES,2,$14700,05/2012,2012,No
626,272,Mastercard,Debit (Prepaid),07/2023,YES,1,$100,01/2020,2020,No
627,521,Mastercard,Debit,12/2021,YES,2,$1680,01/2020,2020,No
4890,988,Visa,Debit,08/2016,YES,1,$18579,09/2015,2015,No
3935,988,Mastercard,Credit,09/2021,YES,1,$13200,07/2010,2010,No
1422,988,Amex,Credit,04/2023,YES,2,$1900,02/2020,2020,No
4384,988,Visa,Credit,07/2024,YES,2,$17100,08/2011,2011,No
3158,660,Visa,Debit,10/2015,NO,1,$16820,05/2014,2014,No
5185,660,Amex,Credit,02/2022,YES,1,$12000,10/2010,2014,No
2343,1381,Mastercard,Debit,10/2018,YES,1,$21357,03/2015,2015,No
3738,1381,Mastercard,Debit,11/2022,YES,1,$22964,07/2005,2011,No
628,1381,Mastercard,Debit,12/2024,YES,1,$16769,01/2020,2020,No
5635,1381,Visa,Credit,06/2016,YES,1,$10100,11/2010,2010,No
2722,184,Visa,Debit,12/2024,YES,1,$20773,04/2013,2013,No
2475,184,Amex,Credit,01/2022,YES,1,$15300,04/2005,2012,No
3936,184,Mastercard,Debit,01/2023,YES,2,$11160,07/2010,2010,No
3211,184,Mastercard,Debit (Prepaid),12/2022,YES,2,$110,06/1999,2017,No
4800,184,Visa,Debit,06/2024,YES,2,$8766,09/2010,2020,No
4935,184,Mastercard,Debit (Prepaid),01/2021,YES,2,$95,10/1998,2012,No
4701,1183,Visa,Credit,11/2020,YES,2,$9100,09/2008,2015,No
4727,1183,Mastercard,Debit,10/2010,YES,2,$15441,09/2009,2009,No
2858,1183,Mastercard,Debit,04/2019,YES,2,$12021,05/2004,2014,No
4211,1183,Mastercard,Debit,05/2023,YES,1,$8887,08/2007,2014,No
2279,905,Mastercard,Debit (Prepaid),05/2023,YES,1,$77,03/2011,2011,No
5053,905,Mastercard,Credit,07/2024,YES,1,$22500,10/2006,2008,No
5087,905,Mastercard,Debit,02/2010,YES,1,$19600,10/2007,2015,No
4329,905,Mastercard,Debit,09/2020,YES,2,$40019,08/2010,2017,No
53,905,Mastercard,Debit,12/2023,NO,2,$64321,01/2004,2007,No
3587,419,Visa,Debit,03/2020,YES,1,$16731,06/2014,2014,No
3854,419,Mastercard,Credit,06/2022,YES,2,$8800,07/2008,2008,No
3792,419,Visa,Debit,07/2019,YES,1,$12764,07/2006,2009,No
4111,419,Visa,Debit,02/2022,NO,1,$7943,08/2002,2005,No
3284,419,Visa,Debit,01/2007,YES,2,$18089,06/2004,2009,No
433,239,Discover,Credit,01/2020,YES,1,$13800,01/2020,2020,No
872,239,Visa,Debit,02/2020,YES,2,$20134,01/2020,2020,No
629,239,Mastercard,Debit (Prepaid),03/2021,YES,2,$55,01/2020,2020,No
630,239,Mastercard,Debit,02/2020,YES,2,$9279,01/2020,2020,No
1664,239,Mastercard,Debit,08/2021,NO,2,$21449,02/2020,2020,No
5230,1241,Discover,Credit,12/2011,YES,1,$16500,10/2011,2011,No
3501,1241,Visa,Debit,03/2023,YES,2,$9335,06/2010,2010,No
3724,1241,Visa,Debit,04/2023,YES,2,$14079,07/2004,2015,No
1928,383,Visa,Debit,02/2020,YES,1,$10367,02/2020,2020,No
3686,383,Amex,Credit,05/2024,YES,1,$8200,07/2003,2012,No
1092,383,Mastercard,Debit,06/2020,YES,2,$13350,02/2006,2011,No
985,1816,Amex,Credit,11/2020,YES,1,$10200,02/2001,2011,No
182,1816,Visa,Debit,04/2015,YES,1,$22648,01/2008,2015,No
275,1501,Mastercard,Debit,03/2020,NO,1,$17717,01/2011,2011,No
3683,1501,Visa,Credit,02/2014,YES,1,$8300,07/2002,2013,No
3872,1501,Visa,Debit,01/2009,YES,2,$25719,07/2008,2010,No
3855,497,Mastercard,Credit,09/2022,YES,1,$13200,07/2008,2017,No
3198,497,Visa,Credit,03/2019,YES,2,$12500,05/2017,2017,No
3879,497,Amex,Credit,10/2019,YES,1,$15400,07/2009,2017,No
1452,497,Discover,Credit,02/2020,YES,2,$13900,02/2020,2020,No
2829,497,Mastercard,Debit,03/2020,YES,1,$16681,05/2002,2011,No
3452,497,Visa,Credit,07/2024,YES,1,$11800,06/2009,2012,No
873,893,Visa,Debit (Prepaid),09/2021,YES,1,$57,01/2020,2020,No
1665,893,Mastercard,Debit,04/2021,YES,2,$10573,02/2020,2020,No
1929,893,Visa,Debit,04/2022,YES,1,$17499,02/2020,2020,No
5862,44,Mastercard,Debit,09/2020,YES,1,$20015,12/2006,2006,No
2932,44,Mastercard,Debit,10/2020,YES,2,$9707,05/2007,2009,No
5748,44,Mastercard,Credit,05/2022,YES,2,$3400,12/1992,2007,No
4401,661,Amex,Credit,07/2023,YES,1,$5300,08/2013,2013,No
5710,661,Mastercard,Debit,03/2018,YES,2,$22789,11/2015,2015,No
1345,661,Mastercard,Debit,03/2024,YES,2,$13193,02/2014,2014,No
3731,939,Discover,Credit,09/2023,YES,1,$1700,07/2005,2010,No
2028,939,Visa,Credit,12/2017,YES,1,$9000,03/2001,2009,No
276,947,Mastercard,Debit (Prepaid),07/2020,YES,2,$79,01/2011,2011,No
5534,947,Mastercard,Debit (Prepaid),01/2019,YES,1,$87,11/2008,2008,No
2620,947,Visa,Debit,11/2017,YES,2,$11254,04/2009,2009,No
2552,947,Visa,Debit,03/2023,NO,1,$11344,04/2007,2007,No
75,1749,Mastercard,Debit (Prepaid),02/2020,NO,1,$50,01/2005,2013,No
229,1749,Mastercard,Debit,06/2019,YES,2,$1213,01/2010,2010,No
3551,385,Mastercard,Debit,08/2023,NO,1,$29219,06/2012,2012,No
1321,385,Mastercard,Debit,03/2020,YES,1,$17907,02/2013,2013,No
2289,385,Visa,Debit,10/2023,YES,2,$24298,03/2011,2011,No
5124,385,Mastercard,Credit,07/2023,YES,1,$11700,10/2008,2011,No
973,385,Visa,Debit,07/2003,YES,2,$16227,02/1999,2015,No
2871,385,Visa,Debit,12/2021,YES,2,$7495,05/2004,2005,No
1290,385,Visa,Debit,03/2020,YES,2,$2210,02/2011,2014,No
874,67,Visa,Credit,06/2022,YES,2,$17300,01/2020,2020,No
1666,67,Mastercard,Debit,08/2021,YES,2,$3334,02/2020,2020,No
1226,1298,Mastercard,Debit,02/2024,NO,2,$10040,02/2010,2010,No
5221,1298,Visa,Credit,06/2024,YES,2,$8500,10/2010,2018,No
2386,913,Mastercard,Debit,09/2020,YES,1,$11646,03/2019,2019,No
3110,913,Visa,Credit,03/2020,YES,1,$6900,05/2011,2011,No
5899,913,Mastercard,Debit,10/2014,YES,2,$8230,12/2007,2014,No
2933,1634,Mastercard,Credit,11/2023,YES,1,$4400,05/2007,2014,No
2464,1634,Mastercard,Debit,07/2020,YES,2,$8638,04/2004,2014,No
2245,1634,Discover,Credit,09/2020,YES,2,$4700,03/2010,2011,No
4743,1634,Visa,Credit,01/2024,YES,2,$4100,09/2009,2009,No
1071,804,Visa,Credit,11/2020,YES,1,$8900,02/2005,2010,No
5986,804,Visa,Debit,04/2017,YES,1,$3905,12/2009,2010,No
17,804,Visa,Debit,07/2022,YES,2,$18744,01/2000,2010,No
213,804,Visa,Credit,08/2012,NO,2,$5400,01/2009,2011,No
2553,804,Visa,Debit,11/2011,NO,1,$14507,04/2007,2010,No
3602,1703,Visa,Credit,02/2020,YES,2,$8700,06/2015,2015,No
2969,1703,Mastercard,Credit,06/2022,YES,2,$10600,05/2008,2019,No
6078,1741,Visa,Debit,10/2023,YES,1,$11510,12/2012,2012,No
5571,1741,Mastercard,Debit,06/2013,YES,1,$15765,11/2009,2009,No
3025,1741,Visa,Debit (Prepaid),02/2023,YES,1,$56,05/2009,2010,No
1097,1741,Visa,Credit,12/2021,YES,1,$7300,02/2006,2013,No
1360,1741,Visa,Credit,12/2022,YES,2,$8500,02/2015,2015,No
3037,1741,Amex,Credit,08/2014,YES,1,$7500,05/2010,2011,No
2595,1741,Amex,Credit,04/2022,YES,2,$5900,04/2009,2009,No
